Model,Dataset,Predicted Probability
Logistic Basic,Train,0.05533663459557646
Logistic Basic,Train,0.14267934868204737
Logistic Basic,Train,0.08220370090048519
Logistic Basic,Train,0.006133342638517189
Logistic Basic,Train,0.04127195305850842
Logistic Basic,Train,0.04923269743198318
Logistic Basic,Train,0.01173646426996091
Logistic Basic,Train,0.001458870126794021
Logistic Basic,Train,0.0013734501426429942
Logistic Basic,Train,0.0008350164696774499
Logistic Basic,Train,0.055193062737216185
Logistic Basic,Train,0.021597357109391972
Logistic Basic,Train,0.17006498028512712
Logistic Basic,Train,0.038469964482156185
Logistic Basic,Train,0.014219392753372521
Logistic Basic,Train,0.014950093635657672
Logistic Basic,Train,0.039575251381397995
Logistic Basic,Train,0.03446385195206079
Logistic Basic,Train,0.01440300483906841
Logistic Basic,Train,0.007001178304577557
Logistic Basic,Train,0.028270729856680242
Logistic Basic,Train,0.003303703964748053
Logistic Basic,Train,0.013273183138865234
Logistic Basic,Train,0.11010953646578173
Logistic Basic,Train,0.02113716771573416
Logistic Basic,Train,0.0020654413140210274
Logistic Basic,Train,0.20734354003686373
Logistic Basic,Train,0.0071826418065269225
Logistic Basic,Train,0.03500297170301636
Logistic Basic,Train,0.0031151678967383466
Logistic Basic,Train,0.009898776990719215
Logistic Basic,Train,0.0057908340336088795
Logistic Basic,Train,0.014475931275027696
Logistic Basic,Train,0.02379779824003174
Logistic Basic,Train,0.008311285764422647
Logistic Basic,Train,0.10247861287550959
Logistic Basic,Train,0.012546372034871477
Logistic Basic,Train,0.023542196150522266
Logistic Basic,Train,0.0014186272838846682
Logistic Basic,Train,0.034641854576176724
Logistic Basic,Train,0.010690814913989655
Logistic Basic,Train,0.002914959680154509
Logistic Basic,Train,0.04981789904827257
Logistic Basic,Train,0.005191633432454909
Logistic Basic,Train,0.027328806413321565
Logistic Basic,Train,0.0024717039811760996
Logistic Basic,Train,0.004832980092325952
Logistic Basic,Train,0.0065567644221977365
Logistic Basic,Train,0.01065234531519725
Logistic Basic,Train,0.00872163428864617
Logistic Basic,Train,0.12664035321370945
Logistic Basic,Train,0.03238453291186784
Logistic Basic,Train,0.0020789171341157697
Logistic Basic,Train,0.008714868990294082
Logistic Basic,Train,0.05473583710563118
Logistic Basic,Train,0.2967321442195742
Logistic Basic,Train,0.019823814194900015
Logistic Basic,Train,0.03531263658950895
Logistic Basic,Train,0.025029760017502362
Logistic Basic,Train,0.004409757202186727
Logistic Basic,Train,0.025936736571559423
Logistic Basic,Train,0.03702178801787533
Logistic Basic,Train,0.011396829370670726
Logistic Basic,Train,0.0026529219653775873
Logistic Basic,Train,0.010176302209262553
Logistic Basic,Train,0.01134386371587476
Logistic Basic,Train,0.002128206455155836
Logistic Basic,Train,0.018200589012960046
Logistic Basic,Train,0.01971587390942598
Logistic Basic,Train,0.0014236268870313263
Logistic Basic,Train,0.09416433879468898
Logistic Basic,Train,0.030851410655052026
Logistic Basic,Train,0.001177203992474453
Logistic Basic,Train,0.01570918854502944
Logistic Basic,Train,0.06057740299279462
Logistic Basic,Train,0.12131488737299032
Logistic Basic,Train,0.03286533893182375
Logistic Basic,Train,0.020238715785298112
Logistic Basic,Train,0.0028605403636381356
Logistic Basic,Train,0.05393851172809229
Logistic Basic,Train,0.003077885047206602
Logistic Basic,Train,0.006089262829140752
Logistic Basic,Train,0.007795773901855792
Logistic Basic,Train,0.1879887867218417
Logistic Basic,Train,0.008524948106110243
Logistic Basic,Train,0.03446385195206079
Logistic Basic,Train,0.018082701934952653
Logistic Basic,Train,0.012178092843269124
Logistic Basic,Train,0.013824382525741813
Logistic Basic,Train,0.0008653864106194047
Logistic Basic,Train,0.007212542770596954
Logistic Basic,Train,0.0008225507769532117
Logistic Basic,Train,0.011974356030563935
Logistic Basic,Train,0.003215239569067404
Logistic Basic,Train,0.003721072418356234
Logistic Basic,Train,0.015472165228879356
Logistic Basic,Train,0.0244254135930188
Logistic Basic,Train,0.00829244865771363
Logistic Basic,Train,0.0021726531514700363
Logistic Basic,Train,0.0011194281762349006
Logistic Basic,Train,0.04206233287907195
Logistic Basic,Train,0.005336589283154617
Logistic Basic,Train,0.0165104366867588
Logistic Basic,Train,0.008470644436340179
Logistic Basic,Train,0.034968411477312736
Logistic Basic,Train,0.018003098678383945
Logistic Basic,Train,0.004528831286643018
Logistic Basic,Train,0.0008894681469461248
Logistic Basic,Train,0.007676796641158217
Logistic Basic,Train,0.007057919031129257
Logistic Basic,Train,0.0042708856726823416
Logistic Basic,Train,0.015085188707072492
Logistic Basic,Train,0.0020789171341157697
Logistic Basic,Train,0.0037590238362234115
Logistic Basic,Train,0.000736264709563413
Logistic Basic,Train,0.007705224072053619
Logistic Basic,Train,0.17561991275637678
Logistic Basic,Train,0.2686457978592176
Logistic Basic,Train,0.03914926642091838
Logistic Basic,Train,0.007351868187796273
Logistic Basic,Train,0.010031313233250962
Logistic Basic,Train,0.011732820645048355
Logistic Basic,Train,0.029293542583444115
Logistic Basic,Train,0.008091106851267769
Logistic Basic,Train,0.010495883215709274
Logistic Basic,Train,0.010007951607746143
Logistic Basic,Train,0.015462761570590339
Logistic Basic,Train,0.00337097242722528
Logistic Basic,Train,0.0017427986939764523
Logistic Basic,Train,0.0010033393863033947
Logistic Basic,Train,0.017794508323845534
Logistic Basic,Train,0.004104055820274982
Logistic Basic,Train,0.013147240754675596
Logistic Basic,Train,0.013067580438516954
Logistic Basic,Train,0.04798628990336309
Logistic Basic,Train,0.01609147635637763
Logistic Basic,Train,0.007273236908480298
Logistic Basic,Train,0.003884788621191104
Logistic Basic,Train,0.02862892072122106
Logistic Basic,Train,0.09314390137008632
Logistic Basic,Train,0.01236128030732975
Logistic Basic,Train,0.0010650454861389708
Logistic Basic,Train,0.0013605959512848007
Logistic Basic,Train,0.07005657668462967
Logistic Basic,Train,0.010509656066838156
Logistic Basic,Train,0.050979215709268
Logistic Basic,Train,0.005782604185876798
Logistic Basic,Train,0.1580002823743327
Logistic Basic,Train,0.1437425064373893
Logistic Basic,Train,0.021808838227482447
Logistic Basic,Train,0.009895342095291396
Logistic Basic,Train,0.04794669752829711
Logistic Basic,Train,0.08235082095263711
Logistic Basic,Train,0.0014601919662806356
Logistic Basic,Train,0.010546959677200205
Logistic Basic,Train,0.09257990684328606
Logistic Basic,Train,0.015498471431413327
Logistic Basic,Train,0.015102678325861919
Logistic Basic,Train,0.011802925952269122
Logistic Basic,Train,0.013926062896794726
Logistic Basic,Train,0.051577029424046905
Logistic Basic,Train,0.13072957732893398
Logistic Basic,Train,0.020169155670738785
Logistic Basic,Train,0.002303402223725087
Logistic Basic,Train,0.061926931174555375
Logistic Basic,Train,0.002360942898100407
Logistic Basic,Train,0.011653485071482462
Logistic Basic,Train,0.001044469985221366
Logistic Basic,Train,0.31722309841536966
Logistic Basic,Train,0.00602520116062859
Logistic Basic,Train,0.10526784525843991
Logistic Basic,Train,0.011333946359248002
Logistic Basic,Train,0.002596611328881797
Logistic Basic,Train,0.03318026179789904
Logistic Basic,Train,0.008596605067532785
Logistic Basic,Train,0.019830831055915286
Logistic Basic,Train,0.13930698992288335
Logistic Basic,Train,0.022443198233724336
Logistic Basic,Train,0.007140127625123136
Logistic Basic,Train,0.23923639581592093
Logistic Basic,Train,0.048797485158272286
Logistic Basic,Train,0.04316611902512981
Logistic Basic,Train,0.002006771435690204
Logistic Basic,Train,0.0032680973335528322
Logistic Basic,Train,0.04413555774593435
Logistic Basic,Train,0.010811571330328774
Logistic Basic,Train,0.018450264023788333
Logistic Basic,Train,0.05742740019402539
Logistic Basic,Train,0.021116442650963713
Logistic Basic,Train,0.004750873517322907
Logistic Basic,Train,0.013114144408897193
Logistic Basic,Train,0.0015510778197585012
Logistic Basic,Train,0.008670605818142925
Logistic Basic,Train,0.04159603228047316
Logistic Basic,Train,0.07116285648030732
Logistic Basic,Train,0.05235351955818861
Logistic Basic,Train,0.0024399013973219344
Logistic Basic,Train,0.009973497157819276
Logistic Basic,Train,0.005661512756301404
Logistic Basic,Train,0.015591887866160555
Logistic Basic,Train,0.0045499556740467954
Logistic Basic,Train,0.00742528037798789
Logistic Basic,Train,0.0042648620331731165
Logistic Basic,Train,0.042387195576756215
Logistic Basic,Train,0.004263464845927076
Logistic Basic,Train,0.07151919307000949
Logistic Basic,Train,0.022827480107349498
Logistic Basic,Train,0.018859028854857185
Logistic Basic,Train,0.03515853454686468
Logistic Basic,Train,0.004227082196839466
Logistic Basic,Train,0.014195661590091965
Logistic Basic,Train,0.0678256158290599
Logistic Basic,Train,0.08735355833713174
Logistic Basic,Train,0.022280739974974175
Logistic Basic,Train,0.10740119315435712
Logistic Basic,Train,0.001801828844577236
Logistic Basic,Train,0.10759613464442089
Logistic Basic,Train,0.005244516442561588
Logistic Basic,Train,0.0006261367284942123
Logistic Basic,Train,0.0050738276783788795
Logistic Basic,Train,0.011821147622416227
Logistic Basic,Train,0.011166633396357699
Logistic Basic,Train,0.0011664050988272896
Logistic Basic,Train,0.06335086807991223
Logistic Basic,Train,0.09875758884277261
Logistic Basic,Train,0.0007234513956451063
Logistic Basic,Train,0.03351897869937212
Logistic Basic,Train,0.07148006900527203
Logistic Basic,Train,0.001581460258676234
Logistic Basic,Train,0.001919936028780192
Logistic Basic,Train,0.007967934650631938
Logistic Basic,Train,0.009682148755490998
Logistic Basic,Train,0.000995376712242542
Logistic Basic,Train,0.15053403779029903
Logistic Basic,Train,0.004248730765014199
Logistic Basic,Train,0.038783491327968475
Logistic Basic,Train,0.033365428566995745
Logistic Basic,Train,0.010505894098245707
Logistic Basic,Train,0.0161573908270513
Logistic Basic,Train,0.029841924932201464
Logistic Basic,Train,0.01807273449598124
Logistic Basic,Train,0.0021119954955607072
Logistic Basic,Train,0.025313523570306442
Logistic Basic,Train,0.004477334449533882
Logistic Basic,Train,0.03659438622141217
Logistic Basic,Train,0.015012226995266933
Logistic Basic,Train,0.25040087028494407
Logistic Basic,Train,0.07820961242860261
Logistic Basic,Train,0.011367203858631492
Logistic Basic,Train,0.0067162938840130085
Logistic Basic,Train,0.00829244865771363
Logistic Basic,Train,0.047555623342024664
Logistic Basic,Train,0.004263464845927076
Logistic Basic,Train,0.04617310886413146
Logistic Basic,Train,0.007918446427361132
Logistic Basic,Train,0.001568964783361838
Logistic Basic,Train,0.006993409044577769
Logistic Basic,Train,0.0219716130342324
Logistic Basic,Train,0.24895977665073746
Logistic Basic,Train,0.004885581690926354
Logistic Basic,Train,0.005642779049020568
Logistic Basic,Train,0.006170601971935548
Logistic Basic,Train,0.01598023465742473
Logistic Basic,Train,0.07293553893731275
Logistic Basic,Train,0.07265333059121355
Logistic Basic,Train,0.017614169262735627
Logistic Basic,Train,0.08981819244847636
Logistic Basic,Train,0.29787000046785095
Logistic Basic,Train,0.006185026817751072
Logistic Basic,Train,0.02503495449911148
Logistic Basic,Train,0.2412891530157143
Logistic Basic,Train,0.011079993832473102
Logistic Basic,Train,0.060234942172573636
Logistic Basic,Train,0.0013659749866596915
Logistic Basic,Train,0.001790106473660407
Logistic Basic,Train,0.0035523475247760915
Logistic Basic,Train,0.002474350426575885
Logistic Basic,Train,0.00683809619145563
Logistic Basic,Train,0.012042702374601979
Logistic Basic,Train,0.03867722848133178
Logistic Basic,Train,0.0044849132157658445
Logistic Basic,Train,0.0011969745047997033
Logistic Basic,Train,0.014948505819605724
Logistic Basic,Train,0.005865947395274579
Logistic Basic,Train,0.004986419296042738
Logistic Basic,Train,0.21200541513648213
Logistic Basic,Train,0.09862108126936782
Logistic Basic,Train,0.09265449953202552
Logistic Basic,Train,0.028198141273871175
Logistic Basic,Train,0.12557705263464536
Logistic Basic,Train,0.0013453382293233983
Logistic Basic,Train,0.019823035212476536
Logistic Basic,Train,0.006964318284551154
Logistic Basic,Train,0.01347519472529945
Logistic Basic,Train,0.007097635658407762
Logistic Basic,Train,0.07937925743085626
Logistic Basic,Train,0.001992289578639507
Logistic Basic,Train,0.017218541228107495
Logistic Basic,Train,0.007614235808147019
Logistic Basic,Train,0.00794128420827601
Logistic Basic,Train,0.08335068308026637
Logistic Basic,Train,0.09052070066429196
Logistic Basic,Train,0.004758600007854163
Logistic Basic,Train,0.0425265943981776
Logistic Basic,Train,0.05263270495930704
Logistic Basic,Train,0.015455512209171194
Logistic Basic,Train,0.14695873852132044
Logistic Basic,Train,0.16742130917394837
Logistic Basic,Train,0.030977986754985254
Logistic Basic,Train,0.010290004094318947
Logistic Basic,Train,0.00305977194222586
Logistic Basic,Train,0.08069167515551638
Logistic Basic,Train,0.015905504333180984
Logistic Basic,Train,0.0029166376899215857
Logistic Basic,Train,0.0341100171933664
Logistic Basic,Train,0.029501527113349184
Logistic Basic,Train,0.006265766138327744
Logistic Basic,Train,0.17594058592491676
Logistic Basic,Train,0.02188024248314957
Logistic Basic,Train,0.010778234448865295
Logistic Basic,Train,0.012413845008699562
Logistic Basic,Train,0.004595816759656839
Logistic Basic,Train,0.0029927059336133472
Logistic Basic,Train,0.009527450282991954
Logistic Basic,Train,0.002627082307676097
Logistic Basic,Train,0.07526349174580116
Logistic Basic,Train,0.008300830193666371
Logistic Basic,Train,0.008065534190672553
Logistic Basic,Train,0.0012025878165145545
Logistic Basic,Train,0.012318410641286552
Logistic Basic,Train,0.17493675593394736
Logistic Basic,Train,0.009185198452830386
Logistic Basic,Train,0.0038245496882825985
Logistic Basic,Train,0.04116923292636329
Logistic Basic,Train,0.0008910822729810687
Logistic Basic,Train,0.005922350374914044
Logistic Basic,Train,0.0363072365576458
Logistic Basic,Train,0.0027479430830651278
Logistic Basic,Train,0.011539566044428896
Logistic Basic,Train,0.0057279589914407915
Logistic Basic,Train,0.0015904042136383161
Logistic Basic,Train,0.01954256557551205
Logistic Basic,Train,0.01826408002393931
Logistic Basic,Train,0.0008672475327443932
Logistic Basic,Train,0.0019373866355710196
Logistic Basic,Train,0.012082376017184393
Logistic Basic,Train,0.028364051650063483
Logistic Basic,Train,0.04145451064818468
Logistic Basic,Train,0.0018882373189072822
Logistic Basic,Train,0.02401725640581294
Logistic Basic,Train,0.06016051164777945
Logistic Basic,Train,0.008575148352503087
Logistic Basic,Train,0.016544258877682055
Logistic Basic,Train,0.07411158811340433
Logistic Basic,Train,0.002102877806213072
Logistic Basic,Train,0.013090220790836112
Logistic Basic,Train,0.016778572308814275
Logistic Basic,Train,0.0018850777452634158
Logistic Basic,Train,0.008926614443535418
Logistic Basic,Train,0.007789359346184099
Logistic Basic,Train,0.16399995358472513
Logistic Basic,Train,0.025500267289416387
Logistic Basic,Train,0.011762499350440433
Logistic Basic,Train,0.012141497687659052
Logistic Basic,Train,0.008273968936623643
Logistic Basic,Train,0.14888432014424788
Logistic Basic,Train,0.00908028011822977
Logistic Basic,Train,0.014103053659825227
Logistic Basic,Train,0.0041761035862758755
Logistic Basic,Train,0.007506308733850028
Logistic Basic,Train,0.035716648801224146
Logistic Basic,Train,0.028682881607325645
Logistic Basic,Train,0.011431108949404424
Logistic Basic,Train,0.018956212498223712
Logistic Basic,Train,0.010079903122394995
Logistic Basic,Train,0.0015094881260449295
Logistic Basic,Train,0.008929468644760036
Logistic Basic,Train,0.030397463037048905
Logistic Basic,Train,0.04293800832285546
Logistic Basic,Train,0.08596789019954494
Logistic Basic,Train,0.13968690119317062
Logistic Basic,Train,0.05742740019402539
Logistic Basic,Train,0.05277147104112744
Logistic Basic,Train,0.0028105434492174232
Logistic Basic,Train,0.00402184172915826
