commit,author,date
1140,ihaka,Apr-98
1141,leisch,Apr-98
1142,leisch,Apr-98
1143,leisch,Apr-98
1144,pd,May-98
1145,maechler,May-98
1146,maechler,May-98
1147,pd,May-98
1148,(no author),May-98
1149,maechler,May-98
1150,maechler,May-98
1151,maechler,May-98
1152,maechler,May-98
1153,maechler,May-98
1154,maechler,May-98
1155,maechler,May-98
1156,maechler,May-98
1157,maechler,May-98
1158,maechler,May-98
1159,maechler,May-98
1160,maechler,May-98
1161,leisch,May-98
1162,ihaka,May-98
1163,ihaka,May-98
1164,ihaka,May-98
1165,ihaka,May-98
1166,ihaka,May-98
1167,pd,May-98
1168,maechler,May-98
1169,maechler,May-98
1170,maechler,May-98
1171,maechler,May-98
1172,maechler,May-98
1173,maechler,May-98
1174,maechler,May-98
1175,maechler,May-98
1176,maechler,May-98
1177,hornik,May-98
1178,hornik,May-98
1179,leisch,May-98
1180,pd,May-98
1181,pd,May-98
1182,hornik,May-98
1183,maechler,May-98
1184,maechler,May-98
1185,maechler,May-98
1186,maechler,May-98
1187,maechler,May-98
1188,maechler,May-98
1189,maechler,May-98
1190,maechler,May-98
1191,maechler,May-98
1192,ihaka,May-98
1193,ihaka,May-98
1194,ihaka,May-98
1195,hornik,May-98
1196,hornik,May-98
1197,hornik,May-98
1198,hornik,May-98
1199,hornik,May-98
1200,hornik,May-98
1201,hornik,May-98
1202,hornik,May-98
1203,hornik,May-98
1204,hornik,May-98
1205,maechler,May-98
1206,maechler,May-98
1207,maechler,May-98
1208,maechler,May-98
1209,maechler,May-98
1210,maechler,May-98
1211,pd,May-98
1212,leisch,May-98
1213,pd,May-98
1214,leisch,May-98
1215,hornik,May-98
1216,hornik,May-98
1217,hornik,May-98
1218,maechler,May-98
1219,maechler,May-98
1220,maechler,May-98
1221,maechler,May-98
1222,maechler,May-98
1223,maechler,May-98
1224,leisch,May-98
1225,pd,May-98
1226,paul,May-98
1227,rgentlem,May-98
1228,pd,May-98
1229,leisch,May-98
1230,leisch,May-98
1231,pd,May-98
1232,leisch,May-98
1233,leisch,May-98
1234,leisch,May-98
1235,leisch,May-98
1236,leisch,May-98
1237,leisch,May-98
1238,leisch,May-98
1239,leisch,May-98
1240,leisch,May-98
1241,thomas,May-98
1242,maechler,May-98
1243,maechler,May-98
1244,maechler,May-98
1245,maechler,May-98
1246,maechler,May-98
1247,maechler,May-98
1248,maechler,May-98
1249,leisch,May-98
1250,pd,May-98
1251,pd,May-98
1252,leisch,May-98
1253,hornik,May-98
1254,maechler,May-98
1255,maechler,May-98
1256,ihaka,May-98
1257,ihaka,May-98
1258,ihaka,May-98
1259,ihaka,May-98
1260,ihaka,May-98
1261,hornik,May-98
1262,hornik,May-98
1263,hornik,May-98
1264,hornik,May-98
1265,hornik,May-98
1266,hornik,May-98
1267,leisch,May-98
1268,bates,May-98
1269,maechler,May-98
1270,maechler,May-98
1271,thomas,May-98
1272,pd,May-98
1273,pd,May-98
1274,hornik,May-98
1275,hornik,May-98
1276,hornik,May-98
1277,hornik,May-98
1278,hornik,May-98
1279,hornik,May-98
1280,hornik,May-98
1281,hornik,May-98
1282,ihaka,May-98
1283,ihaka,May-98
1284,ihaka,May-98
1285,ihaka,May-98
1286,ihaka,May-98
1287,ihaka,May-98
1288,ihaka,May-98
1289,leisch,May-98
1290,ihaka,May-98
1291,ihaka,May-98
1292,ihaka,May-98
1293,ihaka,May-98
1294,ihaka,May-98
1295,paul,May-98
1296,paul,May-98
1297,maechler,May-98
1298,maechler,May-98
1299,maechler,May-98
1300,maechler,May-98
1301,maechler,May-98
1302,maechler,May-98
1303,maechler,May-98
1304,maechler,May-98
1305,maechler,May-98
1306,maechler,May-98
1307,maechler,May-98
1308,bates,May-98
1309,leisch,May-98
1310,leisch,May-98
1311,bates,May-98
1312,bates,May-98
1313,thomas,May-98
1314,pd,May-98
1315,ihaka,May-98
1316,hornik,May-98
1317,pd,May-98
1318,paul,May-98
1319,ihaka,May-98
1320,maechler,May-98
1321,maechler,May-98
1322,maechler,May-98
1323,maechler,May-98
1324,ihaka,May-98
1325,bates,May-98
1326,bates,May-98
1327,bates,May-98
1328,bates,May-98
1329,thomas,Jun-98
1330,bates,Jun-98
1331,leisch,Jun-98
1332,pd,Jun-98
1333,pd,Jun-98
1334,paul,Jun-98
1335,leisch,Jun-98
1336,leisch,Jun-98
1337,maechler,Jun-98
1338,leisch,Jun-98
1339,leisch,Jun-98
1340,leisch,Jun-98
1341,leisch,Jun-98
1342,maechler,Jun-98
1343,pd,Jun-98
1344,paul,Jun-98
1345,paul,Jun-98
1346,paul,Jun-98
1347,paul,Jun-98
1348,ihaka,Jun-98
1349,maechler,Jun-98
1350,ihaka,Jun-98
1351,maechler,Jun-98
1352,maechler,Jun-98
1353,maechler,Jun-98
1354,maechler,Jun-98
1355,maechler,Jun-98
1356,maechler,Jun-98
1357,maechler,Jun-98
1358,maechler,Jun-98
1359,maechler,Jun-98
1360,maechler,Jun-98
1361,maechler,Jun-98
1362,maechler,Jun-98
1363,maechler,Jun-98
1364,maechler,Jun-98
1365,maechler,Jun-98
1366,maechler,Jun-98
1367,maechler,Jun-98
1368,maechler,Jun-98
1369,ihaka,Jun-98
1370,ihaka,Jun-98
1371,ihaka,Jun-98
1372,ihaka,Jun-98
1373,pd,Jun-98
1374,pd,Jun-98
1375,maechler,Jun-98
1376,ihaka,Jun-98
1377,maechler,Jun-98
1378,maechler,Jun-98
1379,maechler,Jun-98
1380,maechler,Jun-98
1381,maechler,Jun-98
1382,maechler,Jun-98
1383,maechler,Jun-98
1384,maechler,Jun-98
1385,maechler,Jun-98
1386,maechler,Jun-98
1387,maechler,Jun-98
1388,maechler,Jun-98
1389,maechler,Jun-98
1390,maechler,Jun-98
1391,maechler,Jun-98
1392,maechler,Jun-98
1393,ihaka,Jun-98
1394,ihaka,Jun-98
1395,maechler,Jun-98
1396,maechler,Jun-98
1397,maechler,Jun-98
1398,maechler,Jun-98
1399,maechler,Jun-98
1400,maechler,Jun-98
1401,maechler,Jun-98
1402,maechler,Jun-98
1403,maechler,Jun-98
1404,maechler,Jun-98
1405,maechler,Jun-98
1406,maechler,Jun-98
1407,maechler,Jun-98
1408,ihaka,Jun-98
1409,paul,Jun-98
1410,paul,Jun-98
1411,paul,Jun-98
1412,ihaka,Jun-98
1413,maechler,Jun-98
1414,maechler,Jun-98
1415,leisch,Jun-98
1416,leisch,Jun-98
1417,leisch,Jun-98
1418,leisch,Jun-98
1419,bates,Jun-98
1420,maechler,Jun-98
1421,maechler,Jun-98
1422,leisch,Jun-98
1423,maechler,Jun-98
1424,maechler,Jun-98
1425,ihaka,Jun-98
1426,paul,Jun-98
1427,maechler,Jun-98
1428,maechler,Jun-98
1429,maechler,Jun-98
1430,maechler,Jun-98
1431,maechler,Jun-98
1432,maechler,Jun-98
1433,maechler,Jun-98
1434,maechler,Jun-98
1435,paul,Jun-98
1436,ihaka,Jun-98
1437,rgentlem,Jun-98
1438,maechler,Jun-98
1439,maechler,Jun-98
1440,maechler,Jun-98
1441,maechler,Jun-98
1442,pd,Jun-98
1443,ihaka,Jun-98
1444,ihaka,Jun-98
1445,maechler,Jun-98
1446,pd,Jun-98
1447,(no author),Jun-98
1448,pd,Jun-98
1449,(no author),Jun-98
1450,pd,Jun-98
1451,pd,Jun-98
1452,(no author),Jun-98
1453,hornik,Jun-98
1454,hornik,Jun-98
1455,hornik,Jun-98
1456,hornik,Jun-98
1457,hornik,Jun-98
1458,hornik,Jun-98
1459,hornik,Jun-98
1460,hornik,Jun-98
1461,hornik,Jun-98
1462,hornik,Jun-98
1463,hornik,Jun-98
1464,pd,Jun-98
1465,pd,Jun-98
1466,rgentlem,Jun-98
1467,rgentlem,Jun-98
1468,leisch,Jun-98
1469,leisch,Jun-98
1470,leisch,Jun-98
1471,maechler,Jun-98
1472,maechler,Jun-98
1473,maechler,Jun-98
1474,maechler,Jun-98
1475,maechler,Jun-98
1476,(no author),Jun-98
1477,maechler,Jun-98
1478,maechler,Jun-98
1479,maechler,Jun-98
1480,maechler,Jun-98
1481,maechler,Jun-98
1482,maechler,Jun-98
1483,maechler,Jun-98
1484,pd,Jun-98
1485,maechler,Jun-98
1486,maechler,Jun-98
1487,bates,Jun-98
1488,pd,Jun-98
1489,leisch,Jun-98
1490,leisch,Jun-98
1491,maechler,Jun-98
1492,maechler,Jun-98
1493,pd,Jun-98
1494,bates,Jun-98
1495,pd,Jun-98
1496,pd,Jun-98
1497,pd,Jun-98
1498,pd,Jun-98
1499,ihaka,Jun-98
1500,maechler,Jun-98
1501,maechler,Jun-98
1502,maechler,Jun-98
1503,maechler,Jun-98
1504,maechler,Jun-98
1505,maechler,Jun-98
1506,maechler,Jun-98
1507,maechler,Jun-98
1508,maechler,Jun-98
1509,maechler,Jun-98
1510,maechler,Jun-98
1511,maechler,Jun-98
1512,maechler,Jun-98
1513,maechler,Jun-98
1514,maechler,Jun-98
1515,maechler,Jun-98
1516,maechler,Jun-98
1517,maechler,Jun-98
1518,maechler,Jun-98
1519,maechler,Jun-98
1520,maechler,Jun-98
1521,maechler,Jun-98
1522,maechler,Jun-98
1523,maechler,Jun-98
1524,maechler,Jun-98
1525,maechler,Jun-98
1526,maechler,Jun-98
1527,maechler,Jun-98
1528,maechler,Jun-98
1529,maechler,Jun-98
1530,maechler,Jun-98
1531,pd,Jun-98
1532,maechler,Jun-98
1533,maechler,Jun-98
1534,maechler,Jun-98
1535,maechler,Jun-98
1536,ihaka,Jun-98
1537,ihaka,Jun-98
1538,hornik,Jun-98
1539,hornik,Jun-98
1540,hornik,Jun-98
1541,hornik,Jun-98
1542,maechler,Jun-98
1543,maechler,Jun-98
1544,leisch,Jun-98
1545,maechler,Jun-98
1546,maechler,Jun-98
1547,leisch,Jun-98
1548,leisch,Jun-98
1549,leisch,Jun-98
1550,leisch,Jun-98
1551,leisch,Jun-98
1552,leisch,Jun-98
1553,leisch,Jun-98
1554,hornik,Jun-98
1555,hornik,Jun-98
1556,maechler,Jun-98
1557,maechler,Jun-98
1558,maechler,Jun-98
1559,maechler,Jun-98
1560,hornik,Jun-98
1561,hornik,Jun-98
1562,hornik,Jun-98
1563,hornik,Jun-98
1564,hornik,Jun-98
1565,hornik,Jun-98
1566,maechler,Jun-98
1567,maechler,Jun-98
1568,maechler,Jun-98
1569,maechler,Jun-98
1570,ihaka,Jun-98
1571,maechler,Jun-98
1572,maechler,Jun-98
1573,maechler,Jun-98
1574,maechler,Jun-98
1575,maechler,Jun-98
1576,maechler,Jun-98
1577,maechler,Jun-98
1578,maechler,Jun-98
1579,leisch,Jun-98
1580,leisch,Jun-98
1581,maechler,Jun-98
1582,maechler,Jun-98
1583,hornik,Jun-98
1584,pd,Jun-98
1585,maechler,Jun-98
1586,maechler,Jun-98
1587,leisch,Jun-98
1588,maechler,Jun-98
1589,maechler,Jun-98
1590,pd,Jun-98
1591,ihaka,Jun-98
1592,ihaka,Jun-98
1593,ihaka,Jun-98
1594,leisch,Jun-98
1595,leisch,Jun-98
1596,leisch,Jun-98
1597,leisch,Jun-98
1598,leisch,Jun-98
1599,leisch,Jun-98
1600,ihaka,Jun-98
1601,maechler,Jun-98
1602,maechler,Jun-98
1603,leisch,Jun-98
1604,pd,Jun-98
1605,pd,Jun-98
1606,maechler,Jun-98
1607,maechler,Jun-98
1608,pd,Jun-98
1609,(no author),Jun-98
1610,maechler,Jun-98
1611,maechler,Jun-98
1612,hornik,Jun-98
1613,hornik,Jun-98
1614,hornik,Jun-98
1615,ihaka,Jun-98
1616,ihaka,Jun-98
1617,pd,Jun-98
1618,maechler,Jun-98
1619,maechler,Jun-98
1620,leisch,Jun-98
1621,maechler,Jun-98
1622,maechler,Jun-98
1623,maechler,Jun-98
1624,pd,Jun-98
1625,maechler,Jun-98
1626,maechler,Jun-98
1627,maechler,Jun-98
1628,leisch,Jun-98
1629,leisch,Jun-98
1630,maechler,Jun-98
1631,maechler,Jun-98
1632,leisch,Jun-98
1633,maechler,Jul-98
1634,maechler,Jul-98
1635,leisch,Jul-98
1636,leisch,Jul-98
1637,pd,Jul-98
1638,paul,Jul-98
1639,maechler,Jul-98
1640,maechler,Jul-98
1641,maechler,Jul-98
1642,maechler,Jul-98
1643,maechler,Jul-98
1644,paul,Jul-98
1645,maechler,Jul-98
1646,maechler,Jul-98
1647,ihaka,Jul-98
1648,pd,Jul-98
1649,maechler,Jul-98
1650,maechler,Jul-98
1651,pd,Jul-98
1652,pd,Jul-98
1653,pd,Jul-98
1654,maechler,Jul-98
1655,maechler,Jul-98
1656,maechler,Jul-98
1657,maechler,Jul-98
1658,maechler,Jul-98
1659,maechler,Jul-98
1660,maechler,Jul-98
1661,maechler,Jul-98
1662,maechler,Jul-98
1663,maechler,Jul-98
1664,maechler,Jul-98
1665,maechler,Jul-98
1666,maechler,Jul-98
1667,pd,Jul-98
1668,pd,Jul-98
1669,pd,Jul-98
1670,pd,Jul-98
1671,ihaka,Jul-98
1672,paul,Jul-98
1673,hornik,Jul-98
1674,hornik,Jul-98
1675,hornik,Jul-98
1676,hornik,Jul-98
1677,hornik,Jul-98
1678,maechler,Jul-98
1679,maechler,Jul-98
1680,pd,Jul-98
1681,maechler,Jul-98
1682,maechler,Jul-98
1683,maechler,Jul-98
1684,maechler,Jul-98
1685,maechler,Jul-98
1686,maechler,Jul-98
1687,pd,Jul-98
1688,maechler,Jul-98
1689,maechler,Jul-98
1690,pd,Jul-98
1691,pd,Jul-98
1692,maechler,Jul-98
1693,maechler,Jul-98
1694,maechler,Jul-98
1695,maechler,Jul-98
1696,maechler,Jul-98
1697,maechler,Jul-98
1698,maechler,Jul-98
1699,maechler,Jul-98
1700,maechler,Jul-98
1701,maechler,Jul-98
1702,maechler,Jul-98
1703,maechler,Jul-98
1704,maechler,Jul-98
1705,maechler,Jul-98
1706,maechler,Jul-98
1707,pd,Jul-98
1708,maechler,Jul-98
1709,pd,Jul-98
1710,hornik,Jul-98
1711,hornik,Jul-98
1712,hornik,Jul-98
1713,hornik,Jul-98
1714,hornik,Jul-98
1715,hornik,Jul-98
1716,hornik,Jul-98
1717,maechler,Jul-98
1718,leisch,Jul-98
1719,pd,Jul-98
1720,pd,Jul-98
1721,(no author),Jul-98
1722,maechler,Jul-98
1723,maechler,Jul-98
1724,pd,Jul-98
1725,hornik,Jul-98
1726,maechler,Jul-98
1727,maechler,Jul-98
1728,maechler,Jul-98
1729,maechler,Jul-98
1730,maechler,Jul-98
1731,maechler,Jul-98
1732,maechler,Jul-98
1733,maechler,Jul-98
1734,maechler,Jul-98
1735,maechler,Jul-98
1736,maechler,Jul-98
1737,maechler,Jul-98
1738,hornik,Jul-98
1739,hornik,Jul-98
1740,hornik,Jul-98
1741,hornik,Jul-98
1742,hornik,Jul-98
1743,hornik,Jul-98
1744,hornik,Jul-98
1745,hornik,Jul-98
1746,hornik,Jul-98
1747,hornik,Jul-98
1748,leisch,Jul-98
1749,maechler,Jul-98
1750,maechler,Jul-98
1751,hornik,Jul-98
1752,hornik,Jul-98
1753,pd,Jul-98
1754,pd,Jul-98
1755,maechler,Jul-98
1756,maechler,Jul-98
1757,maechler,Jul-98
1758,maechler,Jul-98
1759,hornik,Jul-98
1760,paul,Jul-98
1761,paul,Jul-98
1762,paul,Jul-98
1763,maechler,Jul-98
1764,maechler,Jul-98
1765,leisch,Jul-98
1766,pd,Jul-98
1767,pd,Jul-98
1768,pd,Jul-98
1769,pd,Jul-98
1770,pd,Jul-98
1771,hornik,Jul-98
1772,hornik,Jul-98
1773,hornik,Jul-98
1774,hornik,Jul-98
1775,leisch,Jul-98
1776,leisch,Jul-98
1777,leisch,Jul-98
1778,leisch,Jul-98
1779,maechler,Jul-98
1780,maechler,Jul-98
1781,ihaka,Jul-98
1782,leisch,Jul-98
1783,maechler,Jul-98
1784,maechler,Jul-98
1785,ihaka,Jul-98
1786,ihaka,Jul-98
1787,hornik,Jul-98
1788,hornik,Jul-98
1789,hornik,Jul-98
1790,hornik,Jul-98
1791,hornik,Jul-98
1792,hornik,Jul-98
1793,hornik,Jul-98
1794,maechler,Jul-98
1795,maechler,Jul-98
1796,hornik,Jul-98
1797,hornik,Jul-98
1798,hornik,Jul-98
1799,maechler,Jul-98
1800,maechler,Jul-98
1801,maechler,Jul-98
1802,maechler,Jul-98
1803,maechler,Jul-98
1804,maechler,Jul-98
1805,maechler,Jul-98
1806,maechler,Jul-98
1807,pd,Jul-98
1808,rgentlem,Jul-98
1809,maechler,Jul-98
1810,maechler,Jul-98
1811,pd,Jul-98
1812,maechler,Jul-98
1813,maechler,Jul-98
1814,pd,Jul-98
1815,rgentlem,Jul-98
1816,maechler,Jul-98
1817,maechler,Jul-98
1818,pd,Jul-98
1819,thomas,Jul-98
1820,ihaka,Jul-98
1821,maechler,Jul-98
1822,maechler,Jul-98
1823,pd,Jul-98
1824,thomas,Jul-98
1825,maechler,Aug-98
1826,maechler,Aug-98
1827,maechler,Aug-98
1828,maechler,Aug-98
1829,maechler,Aug-98
1830,maechler,Aug-98
1831,pd,Aug-98
1832,maechler,Aug-98
1833,maechler,Aug-98
1834,hornik,Aug-98
1835,hornik,Aug-98
1836,hornik,Aug-98
1837,maechler,Aug-98
1838,maechler,Aug-98
1839,ihaka,Aug-98
1840,maechler,Aug-98
1841,ihaka,Aug-98
1842,ihaka,Aug-98
1843,maechler,Aug-98
1844,maechler,Aug-98
1845,ihaka,Aug-98
1846,ihaka,Aug-98
1847,maechler,Aug-98
1848,maechler,Aug-98
1849,maechler,Aug-98
1850,maechler,Aug-98
1851,maechler,Aug-98
1852,maechler,Aug-98
1853,maechler,Aug-98
1854,maechler,Aug-98
1855,maechler,Aug-98
1856,maechler,Aug-98
1857,maechler,Aug-98
1858,ihaka,Aug-98
1859,hornik,Aug-98
1860,hornik,Aug-98
1861,hornik,Aug-98
1862,ihaka,Aug-98
1863,ihaka,Aug-98
1864,ihaka,Aug-98
1865,maechler,Aug-98
1866,maechler,Aug-98
1867,maechler,Aug-98
1868,maechler,Aug-98
1869,ihaka,Aug-98
1870,hornik,Aug-98
1871,hornik,Aug-98
1872,ihaka,Aug-98
1873,ihaka,Aug-98
1874,maechler,Aug-98
1875,maechler,Aug-98
1876,maechler,Aug-98
1877,maechler,Aug-98
1878,maechler,Aug-98
1879,maechler,Aug-98
1880,hornik,Aug-98
1881,ihaka,Aug-98
1882,rgentlem,Aug-98
1883,rgentlem,Aug-98
1884,maechler,Aug-98
1885,maechler,Aug-98
1886,maechler,Aug-98
1887,rgentlem,Aug-98
1888,ihaka,Aug-98
1889,ihaka,Aug-98
1890,maechler,Aug-98
1891,maechler,Aug-98
1892,ihaka,Aug-98
1893,ihaka,Aug-98
1894,ihaka,Aug-98
1895,ihaka,Aug-98
1896,ihaka,Aug-98
1897,ihaka,Aug-98
1898,pd,Aug-98
1899,maechler,Aug-98
1900,maechler,Aug-98
1901,maechler,Aug-98
1902,maechler,Aug-98
1903,ihaka,Aug-98
1904,maechler,Aug-98
1905,maechler,Aug-98
1906,pd,Aug-98
1907,pd,Aug-98
1908,ihaka,Aug-98
1909,maechler,Aug-98
1910,maechler,Aug-98
1911,pd,Aug-98
1912,ihaka,Aug-98
1913,ihaka,Aug-98
1914,ihaka,Aug-98
1915,pd,Aug-98
1916,rgentlem,Aug-98
1917,rgentlem,Aug-98
1918,maechler,Aug-98
1919,maechler,Aug-98
1920,maechler,Aug-98
1921,maechler,Aug-98
1922,maechler,Aug-98
1923,maechler,Aug-98
1924,maechler,Aug-98
1925,pd,Aug-98
1926,ihaka,Aug-98
1927,maechler,Aug-98
1928,maechler,Aug-98
1929,hornik,Aug-98
1930,hornik,Aug-98
1931,hornik,Aug-98
1932,maechler,Aug-98
1933,maechler,Aug-98
1934,maechler,Aug-98
1935,maechler,Aug-98
1936,maechler,Aug-98
1937,maechler,Aug-98
1938,maechler,Aug-98
1939,pd,Aug-98
1940,maechler,Aug-98
1941,pd,Aug-98
1942,maechler,Aug-98
1943,maechler,Aug-98
1944,bates,Aug-98
1945,maechler,Aug-98
1946,maechler,Aug-98
1947,maechler,Aug-98
1948,maechler,Aug-98
1949,pd,Aug-98
1950,pd,Aug-98
1951,maechler,Aug-98
1952,maechler,Aug-98
1953,maechler,Aug-98
1954,bates,Aug-98
1955,bates,Aug-98
1956,maechler,Aug-98
1957,maechler,Aug-98
1958,maechler,Aug-98
1959,maechler,Aug-98
1960,maechler,Aug-98
1961,maechler,Aug-98
1962,maechler,Aug-98
1963,maechler,Aug-98
1964,maechler,Aug-98
1965,maechler,Aug-98
1966,maechler,Aug-98
1967,maechler,Aug-98
1968,pd,Aug-98
1969,pd,Aug-98
1970,maechler,Aug-98
1971,maechler,Aug-98
1972,maechler,Aug-98
1973,maechler,Aug-98
1974,pd,Aug-98
1975,rgentlem,Aug-98
1976,maechler,Aug-98
1977,maechler,Aug-98
1978,maechler,Aug-98
1979,maechler,Aug-98
1980,maechler,Aug-98
1981,hornik,Aug-98
1982,hornik,Aug-98
1983,hornik,Aug-98
1984,hornik,Aug-98
1985,hornik,Aug-98
1986,maechler,Aug-98
1987,maechler,Aug-98
1988,maechler,Aug-98
1989,maechler,Aug-98
1990,rgentlem,Aug-98
1991,maechler,Aug-98
1992,maechler,Aug-98
1993,maechler,Aug-98
1994,maechler,Aug-98
1995,maechler,Aug-98
1996,bates,Aug-98
1997,maechler,Aug-98
1998,maechler,Aug-98
1999,pd,Aug-98
2000,maechler,Aug-98
2001,maechler,Aug-98
2002,maechler,Aug-98
2003,maechler,Aug-98
2004,maechler,Aug-98
2005,pd,Aug-98
2006,bates,Aug-98
2007,bates,Aug-98
2008,bates,Aug-98
2009,pd,Aug-98
2010,maechler,Aug-98
2011,pd,Aug-98
2012,(no author),Aug-98
2013,pd,Aug-98
2014,maechler,Aug-98
2015,maechler,Aug-98
2016,pd,Aug-98
2017,pd,Aug-98
2018,maechler,Aug-98
2019,maechler,Aug-98
2020,maechler,Aug-98
2021,maechler,Aug-98
2022,maechler,Aug-98
2023,maechler,Aug-98
2024,leisch,Aug-98
2025,leisch,Aug-98
2026,ihaka,Aug-98
2027,ihaka,Aug-98
2028,ihaka,Aug-98
2029,maechler,Sep-98
2030,maechler,Sep-98
2031,maechler,Sep-98
2032,maechler,Sep-98
2033,maechler,Sep-98
2034,maechler,Sep-98
2035,hornik,Sep-98
2036,hornik,Sep-98
2037,hornik,Sep-98
2038,hornik,Sep-98
2039,hornik,Sep-98
2040,ihaka,Sep-98
2041,ihaka,Sep-98
2042,ihaka,Sep-98
2043,ihaka,Sep-98
2044,ihaka,Sep-98
2045,ihaka,Sep-98
2046,ihaka,Sep-98
2047,maechler,Sep-98
2048,maechler,Sep-98
2049,maechler,Sep-98
2050,maechler,Sep-98
2051,maechler,Sep-98
2052,maechler,Sep-98
2053,leisch,Sep-98
2054,leisch,Sep-98
2055,leisch,Sep-98
2056,leisch,Sep-98
2057,maechler,Sep-98
2058,maechler,Sep-98
2059,pd,Sep-98
2060,maechler,Sep-98
2061,maechler,Sep-98
2062,leisch,Sep-98
2063,leisch,Sep-98
2064,leisch,Sep-98
2065,hornik,Sep-98
2066,maechler,Sep-98
2067,maechler,Sep-98
2068,maechler,Sep-98
2069,maechler,Sep-98
2070,maechler,Sep-98
2071,maechler,Sep-98
2072,maechler,Sep-98
2073,maechler,Sep-98
2074,maechler,Sep-98
2075,maechler,Sep-98
2076,maechler,Sep-98
2077,maechler,Sep-98
2078,maechler,Sep-98
2079,maechler,Sep-98
2080,maechler,Sep-98
2081,maechler,Sep-98
2082,maechler,Sep-98
2083,maechler,Sep-98
2084,maechler,Sep-98
2085,maechler,Sep-98
2086,maechler,Sep-98
2087,hornik,Sep-98
2088,hornik,Sep-98
2089,hornik,Sep-98
2090,hornik,Sep-98
2091,hornik,Sep-98
2092,hornik,Sep-98
2093,hornik,Sep-98
2094,hornik,Sep-98
2095,hornik,Sep-98
2096,hornik,Sep-98
2097,hornik,Sep-98
2098,hornik,Sep-98
2099,hornik,Sep-98
2100,pd,Sep-98
2101,maechler,Sep-98
2102,maechler,Sep-98
2103,maechler,Sep-98
2104,maechler,Sep-98
2105,ihaka,Sep-98
2106,ihaka,Sep-98
2107,maechler,Sep-98
2108,maechler,Sep-98
2109,maechler,Sep-98
2110,pd,Sep-98
2111,maechler,Sep-98
2112,maechler,Sep-98
2113,maechler,Sep-98
2114,maechler,Sep-98
2115,maechler,Sep-98
2116,maechler,Sep-98
2117,maechler,Sep-98
2118,maechler,Sep-98
2119,maechler,Sep-98
2120,maechler,Sep-98
2121,maechler,Sep-98
2122,maechler,Sep-98
2123,maechler,Sep-98
2124,maechler,Sep-98
2125,pd,Sep-98
2126,maechler,Sep-98
2127,maechler,Sep-98
2128,maechler,Sep-98
2129,maechler,Sep-98
2130,maechler,Sep-98
2131,maechler,Sep-98
2132,maechler,Sep-98
2133,maechler,Sep-98
2134,maechler,Sep-98
2135,maechler,Sep-98
2136,hornik,Sep-98
2137,hornik,Sep-98
2138,hornik,Sep-98
2139,hornik,Sep-98
2140,hornik,Sep-98
2141,hornik,Sep-98
2142,hornik,Sep-98
2143,hornik,Sep-98
2144,hornik,Sep-98
2145,hornik,Sep-98
2146,hornik,Sep-98
2147,hornik,Sep-98
2148,hornik,Sep-98
2149,hornik,Sep-98
2150,hornik,Sep-98
2151,hornik,Sep-98
2152,hornik,Sep-98
2153,hornik,Sep-98
2154,hornik,Sep-98
2155,hornik,Sep-98
2156,hornik,Sep-98
2157,hornik,Sep-98
2158,hornik,Sep-98
2159,hornik,Sep-98
2160,hornik,Sep-98
2161,hornik,Sep-98
2162,hornik,Sep-98
2163,hornik,Sep-98
2164,hornik,Sep-98
2165,hornik,Sep-98
2166,hornik,Sep-98
2167,hornik,Sep-98
2168,hornik,Sep-98
2169,hornik,Sep-98
2170,maechler,Sep-98
2171,maechler,Sep-98
2172,maechler,Sep-98
2173,maechler,Sep-98
2174,maechler,Sep-98
2175,maechler,Sep-98
2176,leisch,Sep-98
2177,maechler,Sep-98
2178,maechler,Sep-98
2179,leisch,Sep-98
2180,maechler,Sep-98
2181,maechler,Sep-98
2182,maechler,Sep-98
2183,hornik,Sep-98
2184,hornik,Sep-98
2185,hornik,Sep-98
2186,hornik,Sep-98
2187,hornik,Sep-98
2188,hornik,Sep-98
2189,hornik,Sep-98
2190,hornik,Sep-98
2191,hornik,Sep-98
2192,hornik,Sep-98
2193,hornik,Sep-98
2194,hornik,Sep-98
2195,hornik,Sep-98
2196,hornik,Sep-98
2197,hornik,Sep-98
2198,hornik,Sep-98
2199,hornik,Sep-98
2200,hornik,Sep-98
2201,hornik,Sep-98
2202,hornik,Sep-98
2203,hornik,Sep-98
2204,hornik,Sep-98
2205,hornik,Sep-98
2206,rgentlem,Sep-98
2207,pd,Sep-98
2208,maechler,Sep-98
2209,maechler,Sep-98
2210,maechler,Sep-98
2211,maechler,Sep-98
2212,maechler,Sep-98
2213,maechler,Sep-98
2214,leisch,Sep-98
2215,leisch,Sep-98
2216,maechler,Sep-98
2217,maechler,Sep-98
2218,hornik,Sep-98
2219,hornik,Sep-98
2220,maechler,Sep-98
2221,pd,Sep-98
2222,maechler,Sep-98
2223,maechler,Sep-98
2224,hornik,Sep-98
2225,ihaka,Sep-98
2226,maechler,Sep-98
2227,maechler,Sep-98
2228,hornik,Sep-98
2229,hornik,Sep-98
2230,hornik,Sep-98
2231,hornik,Sep-98
2232,hornik,Sep-98
2233,hornik,Sep-98
2234,hornik,Sep-98
2235,hornik,Sep-98
2236,hornik,Sep-98
2237,hornik,Sep-98
2238,hornik,Sep-98
2239,hornik,Sep-98
2240,hornik,Sep-98
2241,hornik,Sep-98
2242,hornik,Sep-98
2243,hornik,Sep-98
2244,hornik,Sep-98
